,Pond,Date,Time,Comments,Error,RunDate,DataFile,CharacteristicID,ResultValue
6653,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.351
6654,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.1905
6655,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,
6656,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,3.495
6657,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,1733.76
6658,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,15.615
6659,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,404.05
6660,90,2019-07-10,,,,2019-07-18,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
Split data into parts for DS template (makes it smaller and less slow),,,,,,,,,
3385,37,2020-07-21,,,,2021-01-20,SDWS_chla,Delta2H,
3386,37,2020-07-21,,,,2021-01-20,SDWS_chla,Delta18O,
3387,37,2020-07-21,,,,2021-01-20,SDWS_chla,Temp_degC,
3388,37,2020-07-21,,,,2021-01-20,SDWS_chla,pH,
3389,37,2020-07-21,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
3390,37,2020-07-21,,,,2021-01-20,SDWS_chla,DO_mg.L,
3391,37,2020-07-21,,,,2021-01-20,SDWS_chla,SRP_mg.L,
3392,37,2020-07-21,,,,2021-01-20,SDWS_chla,TDP_mg.L,
3393,37,2020-07-21,,,,2021-01-20,SDWS_chla,TP_mg.L,
3394,37,2020-07-21,,,,2021-01-20,SDWS_chla,NH3_mg.L,
3395,37,2020-07-21,,,,2021-01-20,SDWS_chla,Urea_mg.L,
3396,37,2020-07-21,,,,2021-01-20,SDWS_chla,NO3_mg.L,
3397,37,2020-07-21,,,,2021-01-20,SDWS_chla,TDN_mg.L,
3398,37,2020-07-21,,,,2021-01-20,SDWS_chla,TN_mg.L,
3399,37,2020-07-21,,,,2021-01-20,SDWS_chla,SO4_mg.L,
3400,37,2020-07-21,,,,2021-01-20,SDWS_chla,Chla_ug.L,1.911
3401,37,2020-07-21,,,,2021-01-20,SDWS_chla,Alk_mg.L,
3402,37,2020-07-21,,,,2021-01-20,SDWS_chla,TRP_mg.L,
6373,88,2020-07-21,,,,2021-01-20,SDWS_chla,Delta2H,
6374,88,2020-07-21,,,,2021-01-20,SDWS_chla,Delta18O,
6375,88,2020-07-21,,,,2021-01-20,SDWS_chla,Temp_degC,
6376,88,2020-07-21,,,,2021-01-20,SDWS_chla,pH,
6377,88,2020-07-21,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
6378,88,2020-07-21,,,,2021-01-20,SDWS_chla,DO_mg.L,
6379,88,2020-07-21,,,,2021-01-20,SDWS_chla,SRP_mg.L,
6380,88,2020-07-21,,,,2021-01-20,SDWS_chla,TDP_mg.L,
6381,88,2020-07-21,,,,2021-01-20,SDWS_chla,TP_mg.L,
6382,88,2020-07-21,,,,2021-01-20,SDWS_chla,NH3_mg.L,
6383,88,2020-07-21,,,,2021-01-20,SDWS_chla,Urea_mg.L,
6384,88,2020-07-21,,,,2021-01-20,SDWS_chla,NO3_mg.L,
6385,88,2020-07-21,,,,2021-01-20,SDWS_chla,TDN_mg.L,
6386,88,2020-07-21,,,,2021-01-20,SDWS_chla,TN_mg.L,
6387,88,2020-07-21,,,,2021-01-20,SDWS_chla,SO4_mg.L,
6388,88,2020-07-21,,,,2021-01-20,SDWS_chla,Chla_ug.L,1.226
6389,88,2020-07-21,,,,2021-01-20,SDWS_chla,Alk_mg.L,
6390,88,2020-07-21,,,,2021-01-20,SDWS_chla,TRP_mg.L,
1045,109,2020-07-21,,,,2021-01-20,SDWS_chla,Delta2H,
1046,109,2020-07-21,,,,2021-01-20,SDWS_chla,Delta18O,
1047,109,2020-07-21,,,,2021-01-20,SDWS_chla,Temp_degC,
1048,109,2020-07-21,,,,2021-01-20,SDWS_chla,pH,
1049,109,2020-07-21,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
1050,109,2020-07-21,,,,2021-01-20,SDWS_chla,DO_mg.L,
1051,109,2020-07-21,,,,2021-01-20,SDWS_chla,SRP_mg.L,
1052,109,2020-07-21,,,,2021-01-20,SDWS_chla,TDP_mg.L,
1053,109,2020-07-21,,,,2021-01-20,SDWS_chla,TP_mg.L,
1054,109,2020-07-21,,,,2021-01-20,SDWS_chla,NH3_mg.L,
1055,109,2020-07-21,,,,2021-01-20,SDWS_chla,Urea_mg.L,
1056,109,2020-07-21,,,,2021-01-20,SDWS_chla,NO3_mg.L,
1057,109,2020-07-21,,,,2021-01-20,SDWS_chla,TDN_mg.L,
1058,109,2020-07-21,,,,2021-01-20,SDWS_chla,TN_mg.L,
1059,109,2020-07-21,,,,2021-01-20,SDWS_chla,SO4_mg.L,
1060,109,2020-07-21,,,,2021-01-20,SDWS_chla,Chla_ug.L,1.425
1061,109,2020-07-21,,,,2021-01-20,SDWS_chla,Alk_mg.L,
1062,109,2020-07-21,,,,2021-01-20,SDWS_chla,TRP_mg.L,
6895,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Delta2H,
6896,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Delta18O,
6897,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Temp_degC,
6898,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,pH,
6899,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
6900,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,DO_mg.L,
6901,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,SRP_mg.L,
6902,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,TDP_mg.L,
6903,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,TP_mg.L,
6904,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,NH3_mg.L,
6905,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Urea_mg.L,
6906,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,NO3_mg.L,
6907,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,TDN_mg.L,
6908,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,TN_mg.L,
6909,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,SO4_mg.L,
6910,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Chla_ug.L,0.883
6911,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,Alk_mg.L,
6912,97/98,2020-07-21,,,,2021-01-20,SDWS_chla,TRP_mg.L,
6391,88,2020-08-13,,,,2021-01-20,SDWS_chla,Delta2H,
6392,88,2020-08-13,,,,2021-01-20,SDWS_chla,Delta18O,
6393,88,2020-08-13,,,,2021-01-20,SDWS_chla,Temp_degC,
6394,88,2020-08-13,,,,2021-01-20,SDWS_chla,pH,
6395,88,2020-08-13,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
6396,88,2020-08-13,,,,2021-01-20,SDWS_chla,DO_mg.L,
6397,88,2020-08-13,,,,2021-01-20,SDWS_chla,SRP_mg.L,
6398,88,2020-08-13,,,,2021-01-20,SDWS_chla,TDP_mg.L,
6399,88,2020-08-13,,,,2021-01-20,SDWS_chla,TP_mg.L,
6400,88,2020-08-13,,,,2021-01-20,SDWS_chla,NH3_mg.L,
6401,88,2020-08-13,,,,2021-01-20,SDWS_chla,Urea_mg.L,
6402,88,2020-08-13,,,,2021-01-20,SDWS_chla,NO3_mg.L,
6403,88,2020-08-13,,,,2021-01-20,SDWS_chla,TDN_mg.L,
6404,88,2020-08-13,,,,2021-01-20,SDWS_chla,TN_mg.L,
6405,88,2020-08-13,,,,2021-01-20,SDWS_chla,SO4_mg.L,
6406,88,2020-08-13,,,,2021-01-20,SDWS_chla,Chla_ug.L,18.067
6407,88,2020-08-13,,,,2021-01-20,SDWS_chla,Alk_mg.L,
6408,88,2020-08-13,,,,2021-01-20,SDWS_chla,TRP_mg.L,
6913,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Delta2H,
6914,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Delta18O,
6915,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Temp_degC,
6916,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,pH,
6917,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
6918,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,DO_mg.L,
6919,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,SRP_mg.L,
6920,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,TDP_mg.L,
6921,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,TP_mg.L,
6922,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,NH3_mg.L,
6923,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Urea_mg.L,
6924,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,NO3_mg.L,
6925,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,TDN_mg.L,
6926,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,TN_mg.L,
6927,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,SO4_mg.L,
6928,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Chla_ug.L,2.668
6929,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,Alk_mg.L,
6930,97/98,2020-08-13,,,,2021-01-20,SDWS_chla,TRP_mg.L,
3403,37,2020-08-14,,,,2021-01-20,SDWS_chla,Delta2H,
3404,37,2020-08-14,,,,2021-01-20,SDWS_chla,Delta18O,
3405,37,2020-08-14,,,,2021-01-20,SDWS_chla,Temp_degC,
3406,37,2020-08-14,,,,2021-01-20,SDWS_chla,pH,
3407,37,2020-08-14,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
3408,37,2020-08-14,,,,2021-01-20,SDWS_chla,DO_mg.L,
3409,37,2020-08-14,,,,2021-01-20,SDWS_chla,SRP_mg.L,
3410,37,2020-08-14,,,,2021-01-20,SDWS_chla,TDP_mg.L,
3411,37,2020-08-14,,,,2021-01-20,SDWS_chla,TP_mg.L,
3412,37,2020-08-14,,,,2021-01-20,SDWS_chla,NH3_mg.L,
3413,37,2020-08-14,,,,2021-01-20,SDWS_chla,Urea_mg.L,
3414,37,2020-08-14,,,,2021-01-20,SDWS_chla,NO3_mg.L,
3415,37,2020-08-14,,,,2021-01-20,SDWS_chla,TDN_mg.L,
3416,37,2020-08-14,,,,2021-01-20,SDWS_chla,TN_mg.L,
3417,37,2020-08-14,,,,2021-01-20,SDWS_chla,SO4_mg.L,
3418,37,2020-08-14,,,,2021-01-20,SDWS_chla,Chla_ug.L,1.911
3419,37,2020-08-14,,,,2021-01-20,SDWS_chla,Alk_mg.L,
3420,37,2020-08-14,,,,2021-01-20,SDWS_chla,TRP_mg.L,
1063,109,2020-08-14,,,,2021-01-20,SDWS_chla,Delta2H,
1064,109,2020-08-14,,,,2021-01-20,SDWS_chla,Delta18O,
1065,109,2020-08-14,,,,2021-01-20,SDWS_chla,Temp_degC,
1066,109,2020-08-14,,,,2021-01-20,SDWS_chla,pH,
1067,109,2020-08-14,,,,2021-01-20,SDWS_chla,Cond_uS.cm,
1068,109,2020-08-14,,,,2021-01-20,SDWS_chla,DO_mg.L,
1069,109,2020-08-14,,,,2021-01-20,SDWS_chla,SRP_mg.L,
1070,109,2020-08-14,,,,2021-01-20,SDWS_chla,TDP_mg.L,
1071,109,2020-08-14,,,,2021-01-20,SDWS_chla,TP_mg.L,
1072,109,2020-08-14,,,,2021-01-20,SDWS_chla,NH3_mg.L,
1073,109,2020-08-14,,,,2021-01-20,SDWS_chla,Urea_mg.L,
1074,109,2020-08-14,,,,2021-01-20,SDWS_chla,NO3_mg.L,
1075,109,2020-08-14,,,,2021-01-20,SDWS_chla,TDN_mg.L,
1076,109,2020-08-14,,,,2021-01-20,SDWS_chla,TN_mg.L,
1077,109,2020-08-14,,,,2021-01-20,SDWS_chla,SO4_mg.L,
1078,109,2020-08-14,,,,2021-01-20,SDWS_chla,Chla_ug.L,14.301
1079,109,2020-08-14,,,,2021-01-20,SDWS_chla,Alk_mg.L,
1080,109,2020-08-14,,,,2021-01-20,SDWS_chla,TRP_mg.L,
199,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
200,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
201,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,12.11
202,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,8.04
203,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,3458
204,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,13.5
205,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.028
206,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.064
207,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.192
208,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.0315
209,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.2985
210,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.0105
211,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,2.341
212,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,2.389
213,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,1917.365
214,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,56.656
215,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
216,1,2020-09-09,11:38,,-11.657,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
3025,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
3026,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
3027,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,13.24
3028,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,8.14
3029,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,4302
3030,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,11.05
3031,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.006
3032,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.082
3033,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.537
3034,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.115
3035,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.319
3036,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.008
3037,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,4.0865
3038,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,3.794
3039,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,2423.065
3040,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,105.946
3041,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
3042,25,2020-09-09,10:08,,-9.134,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
4195,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
4196,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
4197,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,12.48
4198,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,7.95
4199,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,6912
4200,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,11.82
4201,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.008
4202,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.056
4203,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.573
4204,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.273
4205,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.27
4206,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.025
4207,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,4.344
4208,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,3.4565
4209,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,5040.67
4210,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,122.616
4211,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
4212,50,2020-09-09,11:08,,12.697,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
5275,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
5276,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
5277,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,16.08
5278,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,7.89
5279,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,6962
5280,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,12.75
5281,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.06
5282,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.141
5283,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.154
5284,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,2.058
5285,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.8505
5286,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.119
5287,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,6.951
5288,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,6.714
5289,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,4430.4
5290,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,3.224
5291,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
5292,63,2020-09-09,13:27,,48.798,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
5509,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
5510,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
5511,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,12.09
5512,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,8.16
5513,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,8113
5514,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,11.41
5515,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.01
5516,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.112
5517,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.755
5518,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.294
5519,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.3245
5520,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.008
5521,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,4.9145
5522,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,4.545
5523,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,5253.755
5524,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,163.715
5525,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
5526,65,2020-09-09,12:35,,43.095,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
5869,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta2H,
5870,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Delta18O,
5871,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Temp_degC,13.67
5872,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,pH,8.12
5873,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Cond_uS.cm,8088
5874,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,DO_mg.L,12.68
5875,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SRP_mg.L,0.011
5876,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDP_mg.L,0.118
5877,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TP_mg.L,0.784
5878,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NH3_mg.L,0.26
5879,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Urea_mg.L,0.3525
5880,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,NO3_mg.L,0.01
5881,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TDN_mg.L,5.0955
5882,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TN_mg.L,4.454
5883,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,SO4_mg.L,2950.555
5884,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Chla_ug.L,125.253
5885,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,Alk_mg.L,
5886,67,2020-09-09,12:27,,49.521,2020-12-07,SDWS_wq; SDWS_chla; Baulch,TRP_mg.L,
1081,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Delta2H,
1082,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Delta18O,
1083,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Temp_degC,14.29
1084,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,pH,8.65
1085,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Cond_uS.cm,1651
1086,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,DO_mg.L,17.51
1087,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,SRP_mg.L,0.36
1088,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,TDP_mg.L,0.3925
1089,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,TP_mg.L,0.404
1090,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,NH3_mg.L,0.009
1091,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Urea_mg.L,0.149
1092,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,NO3_mg.L,0.0025
1093,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,TDN_mg.L,2.276
1094,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,TN_mg.L,2.372
1095,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,SO4_mg.L,871.23
1096,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Chla_ug.L,3.14775
1097,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,Alk_mg.L,
1098,109,2020-09-09,12:54,,,2020-12-07,SDWS_wq; SDWS_chla; SDWS_chla; Baulch,TRP_mg.L,
