sample_id,matrix_type,parameter_type,pond_id,comment,note,sample_date,pond_alias,Data Source
200805028,Water,DOC,109,UR,,12-May-08,SDNWA 109,U of R
200805030,Water,SUVA,109,UR,,12-May-08,SDNWA 109,U of R
200806012,Water,THg,109,UR,,09-Jun-08,SDNWA 109,U of R
200806013,Water,DOC,109,UR,,09-Jun-08,SDNWA 109,U of R
200806015,Water,SUVA,109,UR,,09-Jun-08,SDNWA 109,U of R
200807001,Water,THg,109,UR,,14-Jul-08,SDNWA 109,U of R
200807003,Water,DOC,109,UR,,14-Jul-08,SDNWA 109,U of R
200807005,Water,SUVA,109,UR,,14-Jul-08,SDNWA 109,U of R
200808006,Water,THg,109,UR,,11-Aug-08,SDNWA 109,U of R
200808008,Water,DOC,109,UR,,11-Aug-08,SDNWA 109,U of R
200808010,Water,SUVA,109,UR,,11-Aug-08,SDNWA 109,U of R
200806002,Water,THg,110,UR,,09-Jun-08,SDNWA 110,U of R
200806003,Water,DOC,110,UR,,09-Jun-08,SDNWA 110,U of R
200806005,Water,SUVA,110,UR,,09-Jun-08,SDNWA 110,U of R
200805032,Water,THg,113,UR,,12-May-08,SDNWA 113,U of R
200805033,Water,DOC,113,UR,,12-May-08,SDNWA 113,U of R
200805035,Water,SUVA,113,UR,,12-May-08,SDNWA 113,U of R
200805052,Water,THg,118,UR,,13-May-08,SDNWA 118,U of R
200805053,Water,DOC,118,UR,,13-May-08,SDNWA 118,U of R
200805055,Water,SUVA,118,UR,,13-May-08,SDNWA 118,U of R
200806007,Water,THg,118,UR,,09-Jun-08,SDNWA 118,U of R
200806008,Water,DOC,118,UR,,09-Jun-08,SDNWA 118,U of R
200806010,Water,SUVA,118,UR,,09-Jun-08,SDNWA 118,U of R
200805012,Water,THg,130,UR,,12-May-08,SDNWA 130,U of R
200805013,Water,DOC,130,UR,,12-May-08,SDNWA 130,U of R
200805015,Water,SUVA,130,UR,,12-May-08,SDNWA 130,U of R
200806027,Water,THg,130,UR,,10-Jun-08,SDNWA 130,U of R
200806028,Water,DOC,130,UR,,10-Jun-08,SDNWA 130,U of R
200806030,Water,SUVA,130,UR,,10-Jun-08,SDNWA 130,U of R
200807016,Water,THg,130,UR,,15-Jul-08,SDNWA 130,U of R
200807018,Water,DOC,130,UR,,15-Jul-08,SDNWA 130,U of R
200807020,Water,SUVA,130,UR,,15-Jul-08,SDNWA 130,U of R
200808016,Water,THg,130,UR,,12-Aug-08,SDNWA 130,U of R
200808018,Water,DOC,130,UR,,12-Aug-08,SDNWA 130,U of R
200808020,Water,SUVA,130,UR,,12-Aug-08,SDNWA 130,U of R
200805017,Water,THg,139,UR,,12-May-08,SDNWA 139,U of R
200805018,Water,DOC,139,UR,,12-May-08,SDNWA 139,U of R
200805020,Water,SUVA,139,UR,,12-May-08,SDNWA 139,U of R
200806032,Water,THg,139,UR,,11-Jun-08,SDNWA 139,U of R
200806033,Water,DOC,139,UR,,11-Jun-08,SDNWA 139,U of R
200806035,Water,SUVA,139,UR,,11-Jun-08,SDNWA 139,U of R
200807021,Water,THg,139,UR,,15-Jul-08,SDNWA 139,U of R
200807023,Water,DOC,139,UR,,15-Jul-08,SDNWA 139,U of R
200807025,Water,SUVA,139,UR,,15-Jul-08,SDNWA 139,U of R
200808011,Water,THg,139,UR,,12-Aug-08,SDNWA 139,U of R
200808013,Water,DOC,139,UR,,12-Aug-08,SDNWA 139,U of R
200808015,Water,SUVA,139,UR,,12-Aug-08,SDNWA 139,U of R
200805007,Water,THg,2,UR,,12-May-08,SDNWA 2,U of R
200805008,Water,DOC,2,UR,,12-May-08,SDNWA 2,U of R
200805010,Water,SUVA,2,UR,,12-May-08,SDNWA 2,U of R
200806042,Water,THg,2,UR,,11-Jun-08,SDNWA 2,U of R
200806043,Water,DOC,2,UR,,11-Jun-08,SDNWA 2,U of R
200806045,Water,SUVA,2,UR,,11-Jun-08,SDNWA 2,U of R
200807041,Water,THg,2,UR,,16-Jul-08,SDNWA 2,U of R
200807043,Water,DOC,2,UR,,16-Jul-08,SDNWA 2,U of R
200807045,Water,SUVA,2,UR,,16-Jul-08,SDNWA 2,U of R
200808026,Water,THg,2,UR,,12-Aug-08,SDNWA 2,U of R
200808028,Water,DOC,2,UR,,12-Aug-08,SDNWA 2,U of R
200808030,Water,SUVA,2,UR,,12-Aug-08,SDNWA 2,U of R
200805022,Water,THg,3,UR,,12-May-08,SDNWA 3,U of R
200805023,Water,DOC,3,UR,,12-May-08,SDNWA 3,U of R
200805025,Water,SUVA,3,UR,,12-May-08,SDNWA 3,U of R
200806037,Water,THg,3,UR,,11-Jun-08,SDNWA 3,U of R
200806038,Water,DOC,3,UR,,11-Jun-08,SDNWA 3,U of R
200806040,Water,SUVA,3,UR,,11-Jun-08,SDNWA 3,U of R
200807031,Water,THg,3,UR,,16-Jul-08,SDNWA 3,U of R
200807033,Water,DOC,3,UR,,16-Jul-08,SDNWA 3,U of R
200807035,Water,SUVA,3,UR,,16-Jul-08,SDNWA 3,U of R
200808021,Water,THg,3,UR,,12-Aug-08,SDNWA 3,U of R
200808023,Water,DOC,3,UR,,12-Aug-08,SDNWA 3,U of R
200808025,Water,SUVA,3,UR,,12-Aug-08,SDNWA 3,U of R
200806017,Water,THg,60,UR,,10-Jun-08,SDNWA 60,U of R
200806018,Water,DOC,60,UR,,10-Jun-08,SDNWA 60,U of R
200806020,Water,SUVA,60,UR,,10-Jun-08,SDNWA 60,U of R
200807061,Water,THg,60,UR,,17-Jul-08,SDNWA 60,U of R
200807063,Water,DOC,60,UR,,17-Jul-08,SDNWA 60,U of R
200807065,Water,SUVA,60,UR,,17-Jul-08,SDNWA 60,U of R
200808001,Water,THg,60,UR,,11-Aug-08,SDNWA 60,U of R
200808003,Water,DOC,60,UR,,11-Aug-08,SDNWA 60,U of R
200808005,Water,SUVA,60,UR,,11-Aug-08,SDNWA 60,U of R
200806022,Water,THg,88,UR,,10-Jun-08,SDNWA 88,U of R
200806023,Water,DOC,88,UR,,10-Jun-08,SDNWA 88,U of R
200806025,Water,SUVA,88,UR,,10-Jun-08,SDNWA 88,U of R
200807006,Water,THg,88,UR,,14-Jul-08,SDNWA 88,U of R
200807008,Water,DOC,88,UR,,14-Jul-08,SDNWA 88,U of R
200807010,Water,SUVA,88,UR,,14-Jul-08,SDNWA 88,U of R
200808031,Water,THg,88,UR,,12-Aug-08,SDNWA 88,U of R
200808033,Water,DOC,88,UR,,12-Aug-08,SDNWA 88,U of R
200808035,Water,SUVA,88,UR,,12-Aug-08,SDNWA 88,U of R
200906008,Water,THg,130,UR,,01-Jun-09,SDNWA130,U of R
200906009,Water,SUVA,130,UR,,01-Jun-09,SDNWA130,U of R
200906010,Water,DOC,130,UR,,01-Jun-09,SDNWA130,U of R
200906018,Water,THg,139,UR,,01-Jun-09,SDNWA139,U of R
200906019,Water,SUVA,139,UR,,01-Jun-09,SDNWA139,U of R
200906020,Water,DOC,139,UR,,01-Jun-09,SDNWA139,U of R
200906003,Water,THg,2,UR,,01-Jun-09,SDNWA2,U of R
200906004,Water,SUVA,2,UR,,01-Jun-09,SDNWA2,U of R
200906005,Water,DOC,2,UR,,01-Jun-09,SDNWA2,U of R
200906033,Water,THg,3,UR,,01-Jun-09,SDNWA3,U of R
200906034,Water,SUVA,3,UR,,01-Jun-09,SDNWA3,U of R
200906035,Water,DOC,3,UR,,01-Jun-09,SDNWA3,U of R
200906038,Water,THg,60,UR,,02-Jun-09,SDNWA60,U of R
200906039,Water,SUVA,60,UR,,02-Jun-09,SDNWA60,U of R
200906040,Water,DOC,60,UR,,02-Jun-09,SDNWA60,U of R
200906013,Water,THg,88,UR,,01-Jun-09,SDNWA88,U of R
200906014,Water,SUVA,88,UR,,01-Jun-09,SDNWA88,U of R
200906015,Water,DOC,88,UR,,01-Jun-09,SDNWA88,U of R
20060767,Water,THg,104,VS 66,,21-Jul-06,Pond 104,
200607119,Water,THg,137,VSL 106C,,22-Jul-06,Pond 137,
200607103,Water,THg,26,VSL 115C,,22-Jul-06,Pond 26,
200607108,Water,MeHg,67,VSL 214B,,22-Jul-06,Pond 67,
200607116,Water,MeHg,65,VSL 232,,22-Jul-06,Pond 65,
200607120,Water,MeHg,137,VSL 246C,,22-Jul-06,Pond 137,
20060772,Water,THg,109,VSL 491,,21-Jul-06,Pond 109,
200607107,Water,THg,67,VSL 50Z,,22-Jul-06,Pond 67,
200607112,Water,MeHg,60,VSL 625,,22-Jul-06,Pond 60,
20060791,Water,THg,50,VSL 632,,21-Jul-06,Pond 50,
20060799,Water,THg,113,VSL 639,,21-Jul-06,Pond 113,
200607115,Water,THg,65,VSL 652,,22-Jul-06,Pond 65,
20060777,Water,THg,118,VSLL 128C,,21-Jul-06,Pond 118,
